set_no,name,url,theme_group,theme,subtheme,year,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
ISBN0241232570-1,LEGO Star Wars: Build Your Own Adventure,/sets/ISBN0241232570-1/LEGO-Star-Wars-Build-Your-Own-Adventure,Miscellaneous,Books,Dorling Kindersley,2016,73,0,,,,"New: Not known, Used: Not known",5.0,2,"Original Trilogy, Rebel Alliance, Starfighter",Book,,Contains 11912-1 
ISBN024123705X-1,LEGO City: Build Your Own Adventure,/sets/ISBN024123705X-1/LEGO-City-Build-Your-Own-Adventure,Miscellaneous,Books,Dorling Kindersley,2016,92,0,,,,"New: Not known, Used: Not known",,,,Book,,Contains 11911-1 
ISBN0473372967-1,The Complete LEGO Minifigure Catalogue,/sets/ISBN0473372967-1/The-Complete-LEGO-Minifigure-Catalogue,Miscellaneous,Books,CreateSpace,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN0750967579-1,Brick History: Amazing Historical Scenes to Build from LEGO,/sets/ISBN0750967579-1/Brick-History-Amazing-Historical-Scenes-to-Build-from-LEGO,Miscellaneous,Books,The History Press,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Warren Elsmore
ISBN125986183X-1,"Building with Virtual LEGO: Getting Started with LEGO Digital Designer, LDraw, and Mecabricks",/sets/ISBN125986183X-1/Building-with-Virtual-LEGO-Getting-Started-with-LEGO-Digital-Designer-LDraw-and-Mecabricks,Miscellaneous,Books,McGraw Hill,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN143800754X-1,Brick History: A Brick History of the World in LEGO (US Edition),/sets/ISBN143800754X-1/Brick-History-A-Brick-History-of-the-World-in-LEGO-(US-Edition),Miscellaneous,Books,Barron's Educational Series,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Warren Elsmore
ISBN1438008805-1,Brick Animals: 40 Clever & Creative Ideas to Make from LEGO (US Edition),/sets/ISBN1438008805-1/Brick-Animals-40-Clever-Creative-Ideas-to-Make-from-LEGO-(US-Edition),Miscellaneous,Books,Barron's Educational Series,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Warren Elsmore
ISBN1438008813-1,Brick Cars: 40 Clever & Creative Ideas to Make from LEGO (US Edition),/sets/ISBN1438008813-1/Brick-Cars-40-Clever-Creative-Ideas-to-Make-from-LEGO-(US-Edition),Miscellaneous,Books,Barron's Educational Series,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Warren Elsmore
ISBN1440246998-1,The Ultimate Guide to Collectible Minifigures,/sets/ISBN1440246998-1/The-Ultimate-Guide-to-Collectible-Minifigures,Miscellaneous,Books,Krause Publications,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1465449671-1,LEGO Star Wars: Chronicles of the Force,/sets/ISBN1465449671-1/LEGO-Star-Wars-Chronicles-of-the-Force,Miscellaneous,Books,Dorling Kindersley,2016,3,1,,/minifigs/inset-ISBN1465449671-1,,"New: Not known, Used: Not known",3.0,1review,"Unkar's Brute, Book With Minifigure, Jakku",Book,,
ISBN1465453024-1,365 Things to Do with LEGO Bricks,/sets/ISBN1465453024-1/365-Things-to-Do-with-LEGO-Bricks,Miscellaneous,Books,Dorling Kindersley,2016,,0,,,,"New: Not known, Used: Not known",3.0,1review,,Book,,
ISBN1530840082-1,The 2015 LEGO Minifigure Catalog: 1st Edition,/sets/ISBN1530840082-1/The-2015-LEGO-Minifigure-Catalog-1st-Edition,Miscellaneous,Books,CreateSpace/Bartneck,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Christoph Bartneck
ISBN1530886848-1,The Star Wars LEGO Minifigure Catalog: 5th Edition,/sets/ISBN1530886848-1/The-Star-Wars-LEGO-Minifigure-Catalog-5th-Edition,Miscellaneous,Books,CreateSpace/Bartneck,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Christoph Bartneck
ISBN1530919223-1,The 2014 LEGO Minifigure Catalog: 2nd Edition,/sets/ISBN1530919223-1/The-2014-LEGO-Minifigure-Catalog-2nd-Edition,Miscellaneous,Books,CreateSpace/Bartneck,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Christoph Bartneck
ISBN1535193425-1,The Middle Earth LEGO Minifigure Catalog,/sets/ISBN1535193425-1/The-Middle-Earth-LEGO-Minifigure-Catalog,Miscellaneous,Books,CreateSpace/Bartneck,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Christoph Bartneck
ISBN1593277350-1,Tiny LEGO Wonders: Build 42 Impressive Miniscale Models,/sets/ISBN1593277350-1/Tiny-LEGO-Wonders-Build-42-Impressive-Miniscale-Models,Miscellaneous,Books,No Starch Press,2016,,0,,,,"New: Not known, Used: Not known",,,Microscale,Book,,
ISBN1593277415-1,The LEGO Animation Book: Make Your Own LEGO Movies!,/sets/ISBN1593277415-1/The-LEGO-Animation-Book-Make-Your-Own-LEGO-Movies!,Miscellaneous,Books,No Starch Press,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1593277601-1,The Unofficial LEGO Technic Builder's Guide: 2nd Edition,/sets/ISBN1593277601-1/The-Unofficial-LEGO-Technic-Builder-s-Guide-2nd-Edition,Miscellaneous,Books,No Starch Press,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1593277660-1,The LEGO Christmas Ornaments Book: 15 Designs to Spread Holiday Cheer,/sets/ISBN1593277660-1/The-LEGO-Christmas-Ornaments-Book-15-Designs-to-Spread-Holiday-Cheer,Miscellaneous,Books,No Starch Press,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Chris McVeigh
ISBN1593277679-1,Geeky LEGO Crafts: 21 Fun and Quirky Projects,/sets/ISBN1593277679-1/Geeky-LEGO-Crafts-21-Fun-and-Quirky-Projects,Miscellaneous,Books,No Starch Press,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1624142818-1,Awesome LEGO Creations with Bricks You Already Have,/sets/ISBN1624142818-1/Awesome-LEGO-Creations-with-Bricks-You-Already-Have,Miscellaneous,Books,Page Street Publishing,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1631590790-1,Birds from Bricks: Designs That Make LEGO Take Flight,/sets/ISBN1631590790-1/Birds-from-Bricks-Designs-That-Make-LEGO-Take-Flight,Miscellaneous,Books,Quarry,2016,,0,,,,"New: Not known, Used: Not known",4.5,2,,Book,,Author: Thomas Poulsom
ISBN1783422815-1,Brick by Brick: Space,/sets/ISBN1783422815-1/Brick-by-Brick-Space,Miscellaneous,Books,Weldon Owen,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Warren Elsmore
ISBN1784722391-1,The Greatest LEGO Builds of All Time,/sets/ISBN1784722391-1/The-Greatest-LEGO-Builds-of-All-Time,Miscellaneous,Books,Thunder Bay Press,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1943328803-1,Build It! Volume 1,/sets/ISBN1943328803-1/Build-It!-Volume-1,Miscellaneous,Books,Graphic Arts Books,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1943328811-1,Build It! Volume 2,/sets/ISBN1943328811-1/Build-It!-Volume-2,Miscellaneous,Books,Graphic Arts Books,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN194332882X-1,Build It! Volume 3,/sets/ISBN194332882X-1/Build-It!-Volume-3,Miscellaneous,Books,Graphic Arts Books,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1943328838-1,Build It! World Landmarks,/sets/ISBN1943328838-1/Build-It!-World-Landmarks,Miscellaneous,Books,Graphic Arts Books,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN3864903556-1,LEGO Trains - concepts and techniques for realistic models,/sets/ISBN3864903556-1/LEGO-Trains-concepts-and-techniques-for-realistic-models,Miscellaneous,Books,No Starch Press,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Holger Matthes
ISBN3958433901-1,LEGO Tips for Kids: LEGO Space,/sets/ISBN3958433901-1/LEGO-Tips-for-Kids-LEGO-Space,Miscellaneous,Books,Heel-Verlag,2016,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author:Joachim Klang
LESTER-1,Lester,/sets/LESTER-1/Lester,Miscellaneous,Promotional,Minifigure,2016,4,1,,/minifigs/inset-LESTER-1,,"New: $2313, Used: Not known",,,"Lester, London, Rare, United Kingdom",Other,Blister pack,"[UK] 275 given away at the opening of the Leicester Square brand store, London, November 2016."
MIXELBOX-9,LEGO Mixels - Series 9 - Display Box,/sets/MIXELBOX-9/LEGO-Mixels-Series-9-Display-Box,Licensed,Mixels,Series 9,2016,575,0,,,,"New: Not known, Used: Not known",,,"Collection Box, Newzers, Nindjas, Trashoz",Other,Box,Contains 30 setsContains 41572-1 41573-1 41574-1 41575-1 41576-1 41577-1 41578-1 41579-1 41580-1 
NYCC2016-1,Batgirl,/sets/NYCC2016-1/Batgirl,Licensed,DC Super Hero Girls,Promotional,2016,5,0,,,,"New: Not known, Used: Not known",,,"Bat Family, Cartoon, NYCC",Other,Plastic box,"Given away at the LEGO booth at New York Comic Con, October 2016"
PARIS-1,Paris Forum Des Halles Exclusive Minifigure Pack,/sets/PARIS-1/Paris-Forum-Des-Halles-Exclusive-Minifigure-Pack,Miscellaneous,Promotional,LEGO brand store opening set,2016,,0,,,,"New: $90, Used: Not known",,,"France, Minifigure Pack, Musical, Paris",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Paris Forum Des Halles, France, September 2016. Free with minimum purchase. Limited to 500 sets"
REDSOX-1,Red Sox Player,/sets/REDSOX-1/Red-Sox-Player,Miscellaneous,Promotional,Miscellaneous,2016,40,0,,,,"New: $85, Used: Not known",,,"Boston, Brick Built Figure, Sports, USA",Other,Box,[US] Available on August 31st 2016 at the Red Sox's ground in Boston
SANFRANCISCO-1,San Francisco Exclusive Minifigure Pack,/sets/SANFRANCISCO-1/San-Francisco-Exclusive-Minifigure-Pack,Miscellaneous,Promotional,LEGO Brand Store Opening Set,2016,,0,,,,"New: Not known, Used: Not known",,,"Minifigure Pack, San Francisco, USA",Other,Blister pack,"Westfield San Francisco Centre, San Francisco, CA"
SDCC2016-1,Steve Rogers Captain America,/sets/SDCC2016-1/Steve-Rogers-Captain-America,Licensed,Marvel Super Heroes,Comics,2016,4,1,,/minifigs/inset-SDCC2016-1,,"New: Not known, Used: Not known",,,"Captain America, Avengers, Hydra, SDCC, Super Hero, USA",Other,Plastic box,Given away at SDCC 2016.
SDCC2016-2,Atom,/sets/SDCC2016-2/Atom,Licensed,DC Comics Super Heroes,Arrowverse,2016,5,1,,/minifigs/inset-SDCC2016-2,,"New: Not known, Used: Not known",,,"ATOM, Dc's Legends Of Tomorrow, SDCC, Super Hero, The Cw Dc Shows",Other,Plastic box,Given away at SDCC 2016.
STOCKHOLM-1,Stockholm minifigure collection,/sets/STOCKHOLM-1/Stockholm-minifigure-collection,Miscellaneous,Promotional,LEGO Brand Store Opening Set,2016,,0,,,,"New: $249, Used: Not known",,,"Minifigure Pack, Sweden",Other,Blister pack,"[SE] Given away with qualifying purchases in the Stockholm brand store, May 2016."
SWDVD-1,LEGO Star Wars: The Freemaker Adventures - Complete Season One (DVD/Blu-ray),/sets/SWDVD-1/LEGO-Star-Wars-The-Freemaker-Adventures-Complete-Season-One-(DVD-Blu-ray),Miscellaneous,Gear,Digital media,2016,,0,,,,"New: Not known, Used: Not known",5.0,1review,The Freemaker Adventures,Gear,Box,Comes with six exclusive magnets
TRUCAPAM-1,Captain America Mosaic,/sets/TRUCAPAM-1/Captain-America-Mosaic,Miscellaneous,Promotional,Miscellaneous,2016,,0,,,,"New: Not known, Used: Not known",5.0,1review,"Avengers, In Store Build, Marvel Super Heroes, Mosaic, Toys R Us, USA",Other,None (loose parts),"[US] In-store build in Toys R Us, August 2016"
TRUCOGSWORTH-1,Cogsworth,/sets/TRUCOGSWORTH-1/Cogsworth,Licensed,Disney,Beauty and the Beast,2016,47,0,,,,"New: Not known, Used: Not known",4.0,1review,"Beauty And The Beast, Brick Built Figure, France, In Store Build, Toys R Us",Other,None (loose parts),[US/CA] Toys R Us in-store build September 2016
TRUFALCON-1,Millennium Falcon,/sets/TRUFALCON-1/Millennium-Falcon,Licensed,Star Wars,Promotional,2016,44,0,,,,"New: Not known, Used: Not known",4.0,1review,"In Store Build, May The Fourth, Microscale, Rebel Alliance, Toys R Us",Other,None (loose parts),"[US/UK] Toys R Us in-store build, May the Fourth weekend 2016[US] In-store build, May the Fourth weekend, 2017"
TRUFRANK-1,Frankenstein's Monster,/sets/TRUFRANK-1/Frankenstein-s-Monster,Miscellaneous,Promotional,Miscellaneous,2016,37,0,,,,"New: Not known, Used: Not known",,,"Brick Built Figure, Halloween, In Store Build, Spooky, Toys R Us",Other,None (loose parts),"[US] Toys R Us in-store build, October 2016"
TRULUMIERE-1,Lumiere,/sets/TRULUMIERE-1/Lumiere,Licensed,Disney,Beauty and the Beast,2016,23,0,,,,"New: Not known, Used: Not known",5.0,1review,"Beauty And The Beast, Brick Built Figure, France, In Store Build, Lumiere, Toys R Us",Other,None (loose parts),[US/CA] Toys R Us in-store build September 2016
TRUNEXO-1,Nexo Knights Shield Dock ,/sets/TRUNEXO-1/Nexo-Knights-Shield-Dock,Action/Adventure,Nexo Knights,Miscellaneous,2016,41,0,,,,"New: Not known, Used: Not known",4.0,1review,"1St Wave, In Store Build, Knighton, Toys R Us",Other,None (loose parts),"[US] Toys R Us in-store build, February 2016."
TRUPODIUM-1,Winner's Podium,/sets/TRUPODIUM-1/Winner-s-Podium,Miscellaneous,Miscellaneous,,2016,,0,,,,"New: Not known, Used: Not known",,,"In Store Build, Racing, Toys R Us",Other,None (loose parts),"[US] Toys R Us in-store build, June 2016."
10255-1,Assembly Square,/sets/10255-1/Assembly-Square,Model making,Creator Expert,Modular Buildings,2017,4002,9,/inventories/10255-1,/minifigs/inset-10255-1,"£179.99, $279.99, 239.99€","New: $215, Used: $185",5.0,5,"Anniversary Set, Apartment, Baby, Baked Goods, Ballet, Baseplate, Bathroom, Bbq, Camera, Carriage, Coffee Machine, Creator Expert, D2c, Dentist, Dog, Fine Arts, Fountain, Kitchen, Lamppost, Lego Tower, Microscale, Modular Building, Musical, Parrot, Restaurant, Shop, Wedding",Normal,Box,Celebrates ten years of the Modular Buildings line.Connects with 10182-1 10185-1 10190-1 10197-1 10232-1 
10256-1,Taj Mahal,/sets/10256-1/Taj-Mahal,Model making,Creator Expert,Buildings,2017,5923,0,/inventories/10256-1,,"£299.99, $369.99, 329.99€","New: $290, Used: $231",,,"Baseplate, Creator Expert, D2c, India, Rerelease",Normal,Box,Re-released version of 10189-1 
10257-1,Carousel,/sets/10257-1/Carousel,Model making,Creator Expert,Fairground,2017,2670,7,/inventories/10257-1,/minifigs/inset-10257-1,"£159.99, $199.99, 179.99€","New: $169, Used: $150",4.8,5,"Brick Built Animals, Camera, Carousel, Creator Expert, D2c, Elephant, Fairground, Flamingo, Frog, Frozen Treats, Hotdog, Hotdog Bun, Power Functions Compatible, Swan, Tiger",Normal,Box,
10258-1,London Bus,/sets/10258-1/London-Bus,Model making,Creator Expert,Vehicles,2017,1686,0,/inventories/10258-1,,"£109.99, $139.99, 119.99€","New: $98, Used: $94",4.5,2,"Bus, D2c, Large Scale Vehicle, London, Public Transport, Routemaster, United Kingdom",Normal,Box,
10259-1,Winter Village Station,/sets/10259-1/Winter-Village-Station,Model making,Creator Expert,Winter Village,2017,902,5,/inventories/10259-1,/minifigs/inset-10259-1,"£74.99, $79.99, 69.99€","New: $71, Used: $73",4.0,1review,"Bus, Christmas, Coffee Machine, Creator Expert, D2c, Lamppost, Level Crossing, Mail, Public Transport, Restaurant, Trackside Structure, Train Station, Train Track, Winter Village",Normal,Box,Connects with 10254-1 
10703-1,Creative Builder Box,/sets/10703-1/Creative-Builder-Box,Basic,Classic,,2017,502,0,/inventories/10703-1,,"£19.99, 24.99€","New: $32, Used: $17",4.0,1review,"Castle, China, House, Shop",Normal,,
10704-1,Creative Box,/sets/10704-1/Creative-Box,Basic,Classic,,2017,900,0,/inventories/10704-1,,"£29.99, 34.99€","New: $30, Used: Not known",5.0,1review,"Arcade, Boat, Brick Built Animals, Brick Built Tree, Dog, Dragon, Fish, House, Tipper Truck",Normal,,
10706-1,Blue Creative Box,/sets/10706-1/Blue-Creative-Box,Basic,Classic,,2017,78,0,/inventories/10706-1,,"£4.99, $4.99, 4.99€","New: $5, Used: $3",4.4,5,"Brick Built Animals, House, Microscale, Steam Locomotive, Whale",Normal,,Included in 66557-1 
10707-1,Red Creative Box,/sets/10707-1/Red-Creative-Box,Basic,Classic,,2017,55,0,/inventories/10707-1,,"£4.99, $4.99, 3.49€","New: $4, Used: $3",4.0,2,"Racing Car, Windmill",Normal,Box,Included in 66557-1 
10708-1,Green Creative Box,/sets/10708-1/Green-Creative-Box,Basic,Classic,,2017,66,0,/inventories/10708-1,,"£4.99, $4.99, 4.99€","New: $4, Used: $3",3.5,2,"Brick Built Animals, Castle, Crocodile, Microscale, Tractor",Normal,,Included in 66557-1 
10709-1,Orange Creative Box,/sets/10709-1/Orange-Creative-Box,Basic,Classic,,2017,60,0,/inventories/10709-1,,"£4.99, $4.99, 4.99€","New: $4, Used: $3",4.5,2,"Aircraft, Biplane, Brick Built Animals, Lion, Microscale, Propeller Aircraft, Shop",Normal,,Included in 66557-1 
10730-1,Lightning McQueen Speed Launcher,/sets/10730-1/Lightning-McQueen-Speed-Launcher,Junior,Juniors,Cars 3,2017,47,1,/inventories/10730-1,/minifigs/inset-10730-1,"£7.99, $9.99, 9.99€","New: $9, Used: $5",,,"Lightning McQueen, Disney, Finish Line, Lightning Mcqueen, Pixar, Racing Car",Normal,Box,
10731-1,Cruz Ramirez Race Simulator,/sets/10731-1/Cruz-Ramirez-Race-Simulator,Junior,Juniors,Cars 3,2017,59,1,/inventories/10731-1,/minifigs/inset-10731-1,"£7.99, $9.99, 9.99€","New: $8, Used: Not known",,,"Cruz Ramirez, Cruz Ramirez, Disney, Pixar, Racing Car",Normal,Box,
10732-1,Guido and Luigi's Pit Stop,/sets/10732-1/Guido-and-Luigi-s-Pit-Stop,Junior,Juniors,Cars 3,2017,75,2,/inventories/10732-1,/minifigs/inset-10732-1,"£7.99, $9.99, 9.99€","New: $9, Used: Not known",,,"Guido, Luigi, Disney, Forklift, Guido, Luigi, Pit Stop, Pixar",Normal,Box,
10733-1,Mater's Junkyard,/sets/10733-1/Mater-s-Junkyard,Junior,Juniors,Cars 3,2017,62,1,/inventories/10733-1,/minifigs/inset-10733-1,"£7.99, $9.99, 9.99€","New: $10, Used: $8",,,"Mater, Crane, Disney, Pixar, Tow Mater, Tow Truck",Normal,Box,
10734-1,Demolition Site,/sets/10734-1/Demolition-Site,Junior,Juniors,City,2017,175,3,/inventories/10734-1,/minifigs/inset-10734-1,"£24.99, $29.99, 29.99€","New: $43, Used: $14",5.0,1review,"Backhoe, Construction, Dump Truck, Front Loader, Tipper Truck, Wrecking Ball",Normal,Box,
10735-1,Police Truck Chase,/sets/10735-1/Police-Truck-Chase,Junior,Juniors,City,2017,90,2,/inventories/10735-1,/minifigs/inset-10735-1,"£14.99, $19.99, 19.99€","New: $21, Used: $15",,,"Motor Bike, Police, Police Car, Prisoner Transport",Normal,Box,
10736-1,Anna and Elsa's Frozen Playground,/sets/10736-1/Anna-and-Elsa-s-Frozen-Playground,Junior,Juniors,Disney Princess,2017,94,2,/inventories/10736-1,/minifigs/inset-10736-1,"£19.99, $24.99, 24.99€","New: $26, Used: $18",,,"Anna, Elsa, Castle, Catapult, Disney, Elsa Palace, Fountain, Frozen, Ice, Magic, Modern Disney, North Mountain, Polar Bear, Skating, Slide",Normal,Box,
10737-1,Batman vs. Mr. Freeze,/sets/10737-1/Batman-vs-Mr-Freeze,Junior,Juniors,DC Comics Super Heroes,2017,63,2,/inventories/10737-1,/minifigs/inset-10737-1,"£12.99, $14.99, 14.99€","New: $11, Used: $8",3.0,1review,"Batman, Mr Freeze, Batboat, Floats On Water, Ice, Jetski",Normal,Box,
10738-1,Snow White's Forest Cottage,/sets/10738-1/Snow-White-s-Forest-Cottage,Junior,Juniors,Disney Princess,2017,67,1,/inventories/10738-1,/minifigs/inset-10738-1,"£12.99, $14.99, 14.99€","New: $14, Used: Not known",,,"Snow White, Deer, House, Snow White Film, Squirrel",Normal,Box,
10739-1,Shark Attack,/sets/10739-1/Shark-Attack,Junior,Juniors,Ninjago,2017,108,3,/inventories/10739-1,/minifigs/inset-10739-1,"£15.99, $19.99, 19.99€","New: $13, Used: Not known",,,"Kai, Lloyd Garmadon, Shark Army Great White, Car, Dojo, Fire, Garmadon Aquatic Army, Motorcycle, Ninjago Ninjas, Secret Ninja Force, The Lego Ninjago Movie, Training, Wu Cru",Normal,Box,
10740-1,Fire Patrol Suitcase,/sets/10740-1/Fire-Patrol-Suitcase,Junior,Juniors,City,2017,110,2,/inventories/10740-1,/minifigs/inset-10740-1,"£17.99, $19.99, 19.99€","New: $18, Used: Not known",,,"Fire Truck, Motorcycle, Trailer",Normal,Box,
10742-1,Willy's Butte Speed Training,/sets/10742-1/Willy-s-Butte-Speed-Training,Junior,Juniors,Cars 3,2017,95,2,/inventories/10742-1,/minifigs/inset-10742-1,"£15.99, $19.99, 19.99€","New: $14, Used: Not known",,,"Lightning McQueen, Sheriff, Camera, Disney, Lightning Mcqueen, Pixar, Police Car, Racing Car",Normal,Box,
10743-1,Smokey's Garage,/sets/10743-1/Smokey-s-Garage,Junior,Juniors,Cars 3,2017,116,3,/inventories/10743-1,/minifigs/inset-10743-1,"£19.99, $19.99, 24.99€","New: $21, Used: Not known",,,"Junior Moon, Lightning McQueen, Smokey, Crane, Disney, Lightning Mcqueen, Pickup Truck, Pixar, Racing Car",Normal,Box,
10744-1,Thunder Hollow Crazy 8 Race,/sets/10744-1/Thunder-Hollow-Crazy-8-Race,Junior,Juniors,Cars 3,2017,191,4,/inventories/10744-1,/minifigs/inset-10744-1,"£29.99, $34.99, 39.99€","New: $30, Used: $14",,,"Broadside, Cruz Ramirez, Lightning McQueen, Miss Fritter, Arena, Bus, Cruz Ramirez, Disney, Lamppost, Lightning Mcqueen, Monster Truck, Pickup Truck, Pixar, Racing Car",Normal,Box,
10745-1,Florida 500 Final Race,/sets/10745-1/Florida-500-Final-Race,Junior,Juniors,Cars 3,2017,266,5,/inventories/10745-1,/minifigs/inset-10745-1,"£44.99, $49.99, 49.99€","New: $37, Used: $22",,,"Cruz Ramirez, Guido, Jackson Storm, Lightning McQueen, Mack, Articulated Lorry, Cruz Ramirez, Disney, Finish Line, Forklift, Guido, Jackson Storm, Lightning Mcqueen, Mack, Pixar, Racing Car, Trailer, Transport Vehicle, Truck, USA",Normal,Box,
