set_no,name,url,theme_group,theme,subtheme,year,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
70151-1,Frozen Spikes,/sets/70151-1/Frozen-Spikes,Action/Adventure,Legends of Chima,Speedorz,2014,77,1,/inventories/70151-1,/minifigs/inset-70151-1,"£9.99, $12.99","New: $10, Used: Not known",,,"Voom Voom, Fire Vs Ice, Ice, Ice Hunters, Ripcord Powered, Stunt Ramp, Vulture Tribe",Normal,Box with backing card,
70152-1,Lava Breakout,/sets/70152-1/Lava-Breakout,Action/Adventure,Legends of Chima,Speedorz,2014,59,0,,,$12.99,"New: Not known, Used: Not known",,,Unreleased,Normal,,
70153-1,Fang Trap,/sets/70153-1/Fang-Trap,Action/Adventure,Legends of Chima,Speedorz,2014,79,0,,,$12.99,"New: Not known, Used: Not known",,,Unreleased,Normal,,
70154-1,Frozen Fortress,/sets/70154-1/Frozen-Fortress,Action/Adventure,Legends of Chima,Speedorz,2014,58,0,,,$12.99,"New: Not known, Used: Not known",,,Unreleased,Normal,,
70155-1,Inferno Pit,/sets/70155-1/Inferno-Pit,Action/Adventure,Legends of Chima,Speedorz,2014,74,1,/inventories/70155-1,/minifigs/inset-70155-1,"£9.99, $12.99","New: $8, Used: Not known",3.5,2,"Fluminox, 4Th Wave, Fire, Fire Chi, Fire Vs Ice, Phoenix Tribe, Ripcord Powered, Stunt Ramp",Normal,Box with backing card,
70156-1,Fire vs. Ice,/sets/70156-1/Fire-vs-Ice,Action/Adventure,Legends of Chima,Speedorz,2014,102,2,/inventories/70156-1,/minifigs/inset-70156-1,"£14.99, $19.99","New: $17, Used: $21",,,"Laval, Sir Fangar, 4Th Wave, Fire, Fire Chi, Fire Vs Ice, Ice, Lion Tribe, Ripcord Powered, Sabretooth Tribe",Normal,Box with backing card,
70160-1,Riverside Raid,/sets/70160-1/Riverside-Raid,Action/Adventure,Ultra Agents,,2014,88,2,/inventories/70160-1,/minifigs/inset-70160-1,"£9.99, $11.99, 6.99€","New: $11, Used: $6",4.0,3,"Adam Acid, Agent Max Burns, 1St Wave, Jetski, Quad Bike",Normal,Box,
70161-1,Tremor Track Infiltration,/sets/70161-1/Tremor-Track-Infiltration,Action/Adventure,Ultra Agents,,2014,241,2,/inventories/70161-1,/minifigs/inset-70161-1,"£17.99, $19.99, 13.99€","New: $21, Used: $10",3.0,1review,"Agent Jack Fury, Tremor, 1St Wave, Tracked Vehicle",Normal,Box,
70162-1,Infearno Interception,/sets/70162-1/Infearno-Interception,Action/Adventure,Ultra Agents,,2014,313,2,/inventories/70162-1,/minifigs/inset-70162-1,"£24.99, $29.99, 20.99€","New: $34, Used: $19",4.8,5,"Agent Solomon Blaze, Infearno, 1St Wave",Normal,Box,
70163-1,Toxikita's Toxic Meltdown,/sets/70163-1/Toxikita-s-Toxic-Meltdown,Action/Adventure,Ultra Agents,,2014,429,4,/inventories/70163-1,/minifigs/inset-70163-1,"£34.99, $39.99, 19.99€","New: $28, Used: $20",4.5,2,"Agent Curtis Bolt, Astor City Scientist, Retox, Toxikita, 1St Wave, Helicopter, Propeller Aircraft, Science",Normal,Box,
70164-1,Hurricane Heist,/sets/70164-1/Hurricane-Heist,Action/Adventure,Ultra Agents,,2014,589,4,/inventories/70164-1,/minifigs/inset-70164-1,"£49.99, $69.99, 29.99€","New: $34, Used: $18",4.5,4,"Agent Caila Phoenix, Agent Jack Fury, Astor City Guard, Psyclone, 1St Wave, Helicopter, Mech, Motorcycle",Normal,Box,
70165-1,Ultra Agents Mission HQ,/sets/70165-1/Ultra-Agents-Mission-HQ,Action/Adventure,Ultra Agents,,2014,1060,5,/inventories/70165-1,/minifigs/inset-70165-1,"£79.99, $99.99, 69.99€","New: $129, Used: $77",5.0,2,"Agent Caila Phoenix, Agent Curtis Bolt, Agent Solomon Blaze, Professor Christina Hydron, Terabyte, 1St Wave, 4X4, Aircraft, Articulated Lorry, Mech, Mobile Base, Quad Bike, Robot, Trailer, Truck",Normal,Box,
70206-1,CHI Laval,/sets/70206-1/CHI-Laval,Action/Adventure,Legends of Chima,Constraction,2014,49,0,/inventories/70206-1,,"£12.99, $14.99","New: $44, Used: $10",,,"4Th Wave, Ccbs, Fire Chi, Fire Vs Ice, Lion Tribe, Ultrabuild",Normal,Foil pack,
70207-1,CHI Cragger,/sets/70207-1/CHI-Cragger,Action/Adventure,Legends of Chima,Constraction,2014,58,0,/inventories/70207-1,,"£12.99, $14.99","New: $21, Used: $14",,,"4Th Wave, Ccbs, Crocodile Tribe, Fire Chi, Fire Vs Ice, Ultrabuild",Normal,Foil pack,
70208-1,CHI Panthar,/sets/70208-1/CHI-Panthar,Action/Adventure,Legends of Chima,Constraction,2014,59,0,/inventories/70208-1,,"£12.99, $14.99","New: $48, Used: $21",5.0,1review,"4Th Wave, Ccbs, Fire Chi, Fire Vs Ice, Ultrabuild",Normal,Foil pack,
70209-1,CHI Mungus,/sets/70209-1/CHI-Mungus,Action/Adventure,Legends of Chima,Constraction,2014,64,0,/inventories/70209-1,,"£12.99, $14.99","New: $29, Used: $11",4.0,1review,"4Th Wave, Ccbs, Fire Vs Ice, Ice Hunters, Mammoth Tribe, Ultrabuild",Normal,Foil pack,
70210-1,CHI Vardy,/sets/70210-1/CHI-Vardy,Action/Adventure,Legends of Chima,Constraction,2014,68,0,/inventories/70210-1,,"£12.99, $14.99","New: $21, Used: $11",,,"4Th Wave, Ccbs, Fire Vs Ice, Ice Hunters, Ultrabuild, Vulture Tribe",Normal,Foil pack,
70211-1,CHI Fluminox,/sets/70211-1/CHI-Fluminox,Action/Adventure,Legends of Chima,Constraction,2014,91,0,/inventories/70211-1,,"£17.99, $19.99","New: $25, Used: $15",5.0,1review,"4Th Wave, Ccbs, Fire Chi, Fire Vs Ice, Phoenix Tribe, Ultrabuild",Normal,Foil pack,
70212-1,CHI Sir Fangar,/sets/70212-1/CHI-Sir-Fangar,Action/Adventure,Legends of Chima,Constraction,2014,97,0,/inventories/70212-1,,"£17.99, $19.99","New: $38, Used: $22",5.0,1review,"4Th Wave, Ccbs, Fire Vs Ice, Ice Hunters, Sabretooth Tribe, Ultrabuild",Normal,Foil pack,
70720-1,Hover Hunter,/sets/70720-1/Hover-Hunter,Action/Adventure,Ninjago,Rebooted,2014,79,2,/inventories/70720-1,/minifigs/inset-70720-1,"£9.99, $11.99","New: $10, Used: $6",4.0,4,"Cole, Nindroid Drone, 6Th Wave, Earth, Nindroids, Techno Blade",Normal,Box,
70721-1,Kai Fighter,/sets/70721-1/Kai-Fighter,Action/Adventure,Ninjago,Rebooted,2014,196,2,/inventories/70721-1,/minifigs/inset-70721-1,"£17.99, $19.99","New: $40, Used: $17",5.0,3,"General Cryptor, Kai, 6Th Wave, Aircraft, Fire, Jet Aircraft, Ninjago Ninjas, Techno Blade",Normal,Box,
70722-1,OverBorg Attack,/sets/70722-1/OverBorg-Attack,Action/Adventure,Ninjago,Rebooted,2014,207,2,/inventories/70722-1,/minifigs/inset-70722-1,"£17.99, $19.99","New: $49, Used: $20",3.8,4,"Cyrus Borg, Lloyd Garmadon, 6Th Wave, Energy, Motorcycle, Nindroids, Ninjago City",Normal,Box,
70723-1,Thunder Raider,/sets/70723-1/Thunder-Raider,Action/Adventure,Ninjago,Rebooted,2014,334,3,/inventories/70723-1,/minifigs/inset-70723-1,"£24.99, $29.99","New: $62, Used: $37",4.0,2,"Cole, Jay Walker, Nindroid Warrior, 6Th Wave, Earth, Lightning, Mech, Ninjago Ninjas, Techno Blade, Tracked Vehicle",Normal,Box,
70724-1,NinjaCopter,/sets/70724-1/NinjaCopter,Action/Adventure,Ninjago,Rebooted,2014,516,4,/inventories/70724-1,/minifigs/inset-70724-1,"£49.99, $59.99","New: $71, Used: $41",5.0,2,"Nindroid Drone, Nindroid Warrior, P.I.X.A.L, Zane, 6Th Wave, Aircraft, Glider, Ice, Ninjacopter, Ninjago Ninjas, Techno Blade",Normal,Box,
70725-1,Nindroid MechDragon,/sets/70725-1/Nindroid-MechDragon,Action/Adventure,Ninjago,Rebooted,2014,691,5,/inventories/70725-1,/minifigs/inset-70725-1,"£69.99, $89.99","New: $60, Used: $54",4.0,4,"Garmadon, General Cryptor, Lloyd Garmadon, Nindroid Warrior, Wu, 6Th Wave, Car, Dragon, Glider, Mech, Nindroids, Nya Tech",Normal,Box,
70726-1,Destructoid,/sets/70726-1/Destructoid,Action/Adventure,Ninjago,Rebooted,2014,253,3,/inventories/70726-1,/minifigs/inset-70726-1,"£24.99, $34.99, 29.99€"," New: $47, Used: $35",4.0,1review,"General Cryptor, Mindroid, Zane, 6Th Wave, Ice, Mech, Nindroids, Techno Blade, Tracked Vehicle",Normal,Box,"In the US, this set was exclusive to Target."
70727-1,X-1 Ninja Charger,/sets/70727-1/X-1-Ninja-Charger,Action/Adventure,Ninjago,Rebooted,2014,426,3,/inventories/70727-1,/minifigs/inset-70727-1,"£34.99, $39.99, 39.99€","New: $89, Used: $63",5.0,1review,"Kai, Nindroid Warrior, 10 Wide Car, 7Th Wave, Car, Fire, Glider, Motorcycle, Ninjago Ninjas, Techno Blade",Normal,Box,
70728-1,Battle for Ninjago City,/sets/70728-1/Battle-for-Ninjago-City,Action/Adventure,Ninjago,Rebooted,2014,1223,8,/inventories/70728-1,/minifigs/inset-70728-1,"£89.99, $119.99, 76.99€","New: $131, Used: $98",4.7,3,"Jay Walker, Lloyd Garmadon, Nindroid Drone, Nindroid Warrior, Nya, Overlord, Zane, 7Th Wave, Bedroom, Brick Built Tree, Catapult, Glider, Kitchen, Mech, Ninjago City, Ninjago Ninjas, Techno Blade, Temple",Normal,Box,
70800-1,Getaway Glider,/sets/70800-1/Getaway-Glider,Licensed,The LEGO Movie,,2014,104,3,/inventories/70800-1,/minifigs/inset-70800-1,"£11.99, $12.99, 14.99€","New: $16, Used: $9",4.0,7,"Deputron, Emmet Brickowski, Sheriff Not-a-robot, 1St Wave, Cactus, Glider, Horse, Piece Of Resistance, Relic, The Lego Movie, The Old West, Wild West",Normal,Box,
70801-1,Melting Room,/sets/70801-1/Melting-Room,Licensed,The LEGO Movie,,2014,122,3,/inventories/70801-1,/minifigs/inset-70801-1,"£11.99, $12.99, 10.49€","New: $17, Used: $8",4.3,4,"Emmet Brickowski, Robo SWAT, Wyldstyle, 1St Wave, Bricksburg, Lab, Laser Pointer, Master Builders, Piece Of Resistance, Police, Relic, Super Secret Police, The Lego Movie",Normal,Box,
70802-1,Bad Cop's Pursuit,/sets/70802-1/Bad-Cop-s-Pursuit,Licensed,The LEGO Movie,,2014,314,2,/inventories/70802-1,/minifigs/inset-70802-1,"£24.99, $29.99","New: $34, Used: $16",4.7,3,"Bad Cop/Good Cop, Emmet Brickowski, 1St Wave, Aircraft, Bad Cop Car, Crocodile, Piece Of Resistance, Police, Super Secret Police, The Lego Movie, The Old West, Wild West",Normal,Box,
70803-1,Cloud Cuckoo Palace,/sets/70803-1/Cloud-Cuckoo-Palace,Licensed,The LEGO Movie,,2014,197,4,/inventories/70803-1,/minifigs/inset-70803-1,"£17.99, $19.99, 13.99€","New: $28, Used: $15",4.2,6,"Emmet Brickowski, Executron, Unikitty, Wyldstyle, 1St Wave, Brick Built Animals, Cloud Cuckoo Land, Master Builders, Piece Of Resistance, The Lego Movie",Normal,Box,
70804-1,Ice Cream Machine,/sets/70804-1/Ice-Cream-Machine,Licensed,The LEGO Movie,2 in 1,2014,344,3,/inventories/70804-1,/minifigs/inset-70804-1,"£24.99, $29.99, 20.99€","New: $33, Used: $21",4.7,3,"Cardio Carrie, Ice Cream Jo, Ice Cream Mike, 1St Wave, Aircraft, Battle Of Bricksburg, Bricksburg, City, Frozen Treats, Ice Cream Cone, Micro Manager, Multibuild, Octan, Robot, Street Vendor, The Lego Movie, Truck",Normal,Box,
70805-1,Trash Chomper,/sets/70805-1/Trash-Chomper,Licensed,The LEGO Movie,2 in 1,2014,389,3,/inventories/70805-1,/minifigs/inset-70805-1,"£24.99, $29.99, 29.99€","New: $31, Used: $22",4.0,1review,"Garbage Man Dan, Garbage Man Grant, Gordon Zola, 1St Wave, Aircraft, Battle Of Bricksburg, Bricksburg, City, Micro Manager, Multibuild, Robot, Service Vehicle, The Lego Movie",Normal,Box,
70806-1,Castle Cavalry,/sets/70806-1/Castle-Cavalry,Licensed,The LEGO Movie,2 in 1,2014,424,3,/inventories/70806-1,/minifigs/inset-70806-1,"£24.99, $29.99, 20.99€","New: $27, Used: $17",3.8,4,"Gallant Guard, Sharon Shoehorn, Sir Stackabrick, 1St Wave, Aircraft, Battle Of Bricksburg, Bricksburg, Castle, Micro Manager, Middle Zealand, Multibuild, Robot, The Lego Movie",Normal,Box,
70807-1,MetalBeard's Duel,/sets/70807-1/MetalBeard-s-Duel,Licensed,The LEGO Movie,,2014,412,3,/inventories/70807-1,/minifigs/inset-70807-1,"£29.99, $34.99, 24.49€","New: $62, Used: $42",4.0,3,"Frank the Foreman, Robo SWAT, Skeletron, 1St Wave, Battle Of Bricksburg, Brick Built Figure, Bricksburg, Metalbeard, Micro Manager, Parrot, Pirates, Robot, Shark, The Lego Movie",Normal,Box,
70808-1,Super Cycle Chase,/sets/70808-1/Super-Cycle-Chase,Licensed,The LEGO Movie,,2014,514,5,/inventories/70808-1,/minifigs/inset-70808-1,"£44.99, $49.99, 34.99€","New: $52, Used: $36",4.8,4,"Emmet Brickowski, Robo SWAT, Wyldstyle, 1St Wave, 8 Wide Car, Bricksburg, Master Builders, Motorcycle, Piece Of Resistance, Police, Relic, Super Secret Police, The Lego Movie",Normal,Box,
70809-1,Lord Business' Evil Lair,/sets/70809-1/Lord-Business-Evil-Lair,Licensed,The LEGO Movie,,2014,738,7,/inventories/70809-1,/minifigs/inset-70809-1,"£59.99, $69.99","New: $81, Used: $60",4.2,5,"El Macho Wrestler, Emmet Brickowski, Ma Cop, Pa Cop, President Business, Unikitty, Vitruvius, 1St Wave, Brick Built Animals, Camera, Evil Lair, Furniture, Lab, Master Builders, Octan, Piece Of Resistance, Relic, The Lego Movie, Where Are My Pants",Normal,Box,
70810-1,MetalBeard's Sea Cow,/sets/70810-1/MetalBeard-s-Sea-Cow,Licensed,The LEGO Movie,,2014,2741,5,/inventories/70810-1,/minifigs/inset-70810-1,"£169.99, $249.99, 249.99€","New: $298, Used: $258",5.0,4,"Benny, Emmet Brickowski, Unikitty, Vitruvius, Wyldstyle, 2nd Wave, Brick Built Animals, Brick Built Figure, Cow, D2c, Double Decker Couch, Galleon, Master Builders, Metalbeard, Micro Manager, Parrot, Piece Of Resistance, Pirates, Relic, Robot, Ship, The Lego Movie",Normal,Box,
70811-1,The Flying Flusher,/sets/70811-1/The-Flying-Flusher,Licensed,The LEGO Movie,2 in 1,2014,351,3,/inventories/70811-1,/minifigs/inset-70811-1,"£24.99, $29.99","New: $27, Used: $21",4.0,3,"Alfie the Apprentice, Dr McScrubs, Plumber Joe, 1St Wave, Aircraft, Battle Of Bricksburg, Bricksburg, City, Micro Manager, Multibuild, Plumbing, Robot, The Lego Movie",Normal,Box,"In the US, this set was exclusive to Walmart."
70812-1,Creative Ambush,/sets/70812-1/Creative-Ambush,Licensed,The LEGO Movie,,2014,473,4,/inventories/70812-1,/minifigs/inset-70812-1,"£34.99, $39.99","New: $45, Used: $22",4.8,4,"Executive Ellen, Kebab Bob, Rootbeer Belle, Sudds Backwash, 1St Wave, Aircraft, Battle Of Bricksburg, Bricksburg, Micro Manager, Propeller Aircraft, Robot, Street Vendor, The Lego Movie, The Old West, Wild West",Normal,Box,"In the US, this set was exclusive to Target."
70813-1,Rescue Reinforcements,/sets/70813-1/Rescue-Reinforcements,Licensed,The LEGO Movie,,2014,859,5,/inventories/70813-1,/minifigs/inset-70813-1,"£59.99, $69.99","New: $60, Used: $46",4.0,2,"Blacktron Fan, Blaze Firefighter, Fabu-Fan, Hank Haystack, Robo SWAT, 1St Wave, Aircraft, Battle Of Bricksburg, Bricksburg, City, Fabuland, Fire, Helicopter, Mech, Micro Manager, Pig, Robot, The Lego Movie, The Old West, Wild West",Normal,Box,"In the US, this set was exclusive to Toys R Us."
70814-1,Emmet's Construct-o-Mech,/sets/70814-1/Emmet-s-Construct-o-Mech,Licensed,The LEGO Movie,,2014,708,4,/inventories/70814-1,/minifigs/inset-70814-1,"£49.99, $59.99, 41.99€","New: $107, Used: $61",,,"Emmet Brickowski, Skeletron, Unikitty, 2nd Wave, Battle Of Bricksburg, Brick Built Animals, Bricksburg, City, Construction, Master Builders, Mech, Skating, The Lego Movie, Tracked Vehicle",Normal,Box,
70815-1,Super Secret Police Dropship,/sets/70815-1/Super-Secret-Police-Dropship,Licensed,The LEGO Movie,,2014,854,8,/inventories/70815-1,/minifigs/inset-70815-1,"£69.99, $79.99, 39.99€","New: $70, Used: $60",5.0,5,"Batman, Emmet Brickowski, Green Ninja, Johnny Thunder, Robo SWAT, 2nd Wave, Adventurers, Aircraft, Cloud Cuckoo Land, Master Builders, Ninjago Ninjas, Piece Of Resistance, Police, Relic, Super Secret Police, The Lego Movie",Normal,Box,
70816-1,"Benny's Spaceship, Spaceship, SPACESHIP!",/sets/70816-1/Benny-s-Spaceship-Spaceship-SPACESHIP!,Licensed,The LEGO Movie,,2014,940,7,/inventories/70816-1,/minifigs/inset-70816-1,"£79.99, $99.99, 69.99€","New: $129, Used: $97",4.8,11,"Benny, Emmet Brickowski, Robo Pilot, Unikitty, Wyldstyle, 2nd Wave, Battle Of Bricksburg, Benny Spaceship, Brick Built Animals, Classic Space, Classic Space Logo, Master Builders, Octan, Piece Of Resistance, Relic, Robot, Space, Spaceship, The Lego Movie",Normal,Box,
71004-0,LEGO Minifigures - The LEGO Movie Series {Random bag},/sets/71004-0/LEGO-Minifigures-The-LEGO-Movie-Series-{Random-bag},Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,,0,,,,"New: Not known, Used: Not known",,,The Lego Movie,Random,Foil pack,Might contain 71004-1 71004-2 71004-3 71004-4 71004-5 71004-6 71004-8 71004-9 71004-11 71004-13 71004-14 71004-15 71004-16 71004-7 71004-10 71004-12 
71004-1,Calamity Drone,/sets/71004-1/Calamity-Drone,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,7,1,,/minifigs/inset-71004-1,"£2.50, $2.99","New: $17, Used: $90",4.0,2,"Calamity Drone, Female, Robot, Super Secret Police, The Lego Movie, The Old West, Villain, Wild West",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-2,President Business,/sets/71004-2/President-Business,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,5,1,,/minifigs/inset-71004-2,"£2.50, $2.99","New: $146, Used: $104",4.3,3,"President Business, City, Octan, The Lego Movie, Villain",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-3,Hard Hat Emmet,/sets/71004-3/Hard-Hat-Emmet,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,5,1,,/minifigs/inset-71004-3,"£2.50, $2.99","New: Not known, Used: Not known",3.0,2,"Emmet Brickowski, Bricksburg, City, Construction, Octan, The Lego Movie",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-4,Wild West Wyldstyle,/sets/71004-4/Wild-West-Wyldstyle,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,6,1,,/minifigs/inset-71004-4,"£2.50, $2.99","New: Not known, Used: Not known",4.0,3,"Wyldstyle, Female, Master Builders, The Lego Movie, The Old West, Wild West",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-5,Abraham Lincoln,/sets/71004-5/Abraham-Lincoln,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,6,1,,/minifigs/inset-71004-5,"£2.50, $2.99","New: Not known, Used: Not known",4.3,3,"Abraham Lincoln, Historic, Master Builders, The Lego Movie, USA",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-6,Mrs. Scratchen-Post,/sets/71004-6/Mrs-Scratchen-Post,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,5,1,,/minifigs/inset-71004-6,"£2.50, $2.99","New: Not known, Used: Not known",3.0,1review,"Sherry Scratchen-Post, Bricksburg, Cat, City, Female, The Lego Movie",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-7,Scribble-Face Bad Cop,/sets/71004-7/Scribble-Face-Bad-Cop,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,6,1,,/minifigs/inset-71004-7,"£2.50, $2.99","New: Not known, Used: Not known",3.5,2,"Bad Cop/Good Cop, Octan, Police, Super Secret Police, The Lego Movie, Villain",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-8,William Shakespeare,/sets/71004-8/William-Shakespeare,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,7,1,,/minifigs/inset-71004-8,"£2.50, $2.99","New: Not known, Used: Not known",4.0,1review,"William Shakespeare, Historic, Master Builders, The Lego Movie, United Kingdom",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-9,Gail the Construction Worker,/sets/71004-9/Gail-the-Construction-Worker,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,5,1,,/minifigs/inset-71004-9,"£2.50, $2.99","New: Not known, Used: Not known",4.5,2,"Gail, Bricksburg, City, Construction, Female, The Lego Movie",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-10,Larry the Barista,/sets/71004-10/Larry-the-Barista,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,5,1,,/minifigs/inset-71004-10,"£2.50, $2.99","New: Not known, Used: Not known",4.0,4,"Larry the Barista, Bricksburg, City, Restaurant, The Lego Movie",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-11,Velma Staplebot,/sets/71004-11/Velma-Staplebot,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,5,1,,/minifigs/inset-71004-11,"£2.50, $2.99","New: Not known, Used: Not known",3.0,1review,"Velma Staplebot, Female, Octan, Robot, The Lego Movie, Villain",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-12,Taco Tuesday Guy,/sets/71004-12/Taco-Tuesday-Guy,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,9,1,,/minifigs/inset-71004-12,"£2.50, $2.99","New: Not known, Used: Not known",4.3,4,"Taco Tuesday Guy, Bricksburg, Mexico, Musical, The Lego Movie",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-13,Where are my Pants? Guy,/sets/71004-13/Where-are-my-Pants-Guy,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,5,1,,/minifigs/inset-71004-13,"£2.50, $2.99","New: Not known, Used: Not known",3.5,2,"Where are my Pants? Guy, Bricksburg, The Lego Movie, Where Are My Pants",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-14,Wiley Fusebot,/sets/71004-14/Wiley-Fusebot,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,7,1,,/minifigs/inset-71004-14,"£2.50, $2.99","New: Not known, Used: Not known",3.5,2,"Wiley Fusebot, Robot, The Lego Movie, The Old West, Villain, Wild West",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-15,Panda Guy,/sets/71004-15/Panda-Guy,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,5,1,,/minifigs/inset-71004-15,"£2.50, $2.99","New: Not known, Used: Not known",4.2,5,"Panda Suit Guy, Animal Suit, Bear, Costume, Master Builders, The Lego Movie",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-16,Marsha Queen of the Mermaids,/sets/71004-16/Marsha-Queen-of-the-Mermaids,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,6,1,,/minifigs/inset-71004-16,"£2.50, $2.99","New: Not known, Used: Not known",3.5,2,"Marsha, Fantasy, Female, Master Builders, Merpeople, Oyster, Royal, The Lego Movie",Normal,Foil pack,Included in 71004-17 Might be in 71004-0 
71004-17,LEGO Minifigures - The LEGO Movie Series - Complete,/sets/71004-17/LEGO-Minifigures-The-LEGO-Movie-Series-Complete,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,94,16,,/minifigs/inset-71004-17,,"New: Not known, Used: Not known",,,"Abraham Lincoln, Bad Cop/Good Cop, Calamity Drone, Emmet Brickowski, Gail, Larry the Barista, Marsha, Panda Suit Guy, President Business, Sherry Scratchen-Post, Taco Tuesday Guy, Velma Staplebot, Where are my Pants? Guy, Wiley Fusebot, William Shakespeare, Wyldstyle, The Lego Movie",Collection,,Contains 71004-1 71004-2 71004-3 71004-4 71004-5 71004-6 71004-8 71004-9 71004-11 71004-13 71004-14 71004-15 71004-16 71004-7 71004-10 71004-12 
71004-18,LEGO Minifigures - The LEGO Movie Series - Sealed Box,/sets/71004-18/LEGO-Minifigures-The-LEGO-Movie-Series-Sealed-Box,Miscellaneous,Collectable Minifigures,The LEGO Movie,2014,,0,,,£2.49,"New: Not known, Used: Not known",,,"Collection Box, The Lego Movie",Collection,,
71005-0,LEGO Minifigures - The Simpsons Series {Random bag},/sets/71005-0/LEGO-Minifigures-The-Simpsons-Series-{Random-bag},Miscellaneous,Collectable Minifigures,The Simpsons,2014,,0,,,$3.99,"New: Not known , Used: Not known",,,,Random,Foil pack,Might contain 71005-1 71005-2 71005-3 71005-4 71005-5 71005-6 71005-7 71005-8 71005-9 71005-10 71005-11 71005-12 71005-13 71005-14 71005-15 71005-16 
71005-1,Homer Simpson,/sets/71005-1/Homer-Simpson,Miscellaneous,Collectable Minifigures,The Simpsons,2014,6,1,,/minifigs/inset-71005-1,"£2.50, $3.99","New: $5, Used: $73",3.0,1review,"Homer Simpson, Cartoon, Simpsons Family",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-2,Bart Simpson,/sets/71005-2/Bart-Simpson,Miscellaneous,Collectable Minifigures,The Simpsons,2014,7,1,,/minifigs/inset-71005-2,"£2.50, $3.99","New: $89 , Used: $71",3.0,1review,"Bart Simpson, Cartoon, Simpsons Family, Skating, Springfield Kids",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-3,Marge Simpson,/sets/71005-3/Marge-Simpson,Miscellaneous,Collectable Minifigures,The Simpsons,2014,8,1,,/minifigs/inset-71005-3,"£2.50, $3.99","New: Not known, Used: Not known",3.0,1review,"Marge Simpson, Cartoon, Female, Simpsons Family",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-4,Lisa Simpson,/sets/71005-4/Lisa-Simpson,Miscellaneous,Collectable Minifigures,The Simpsons,2014,6,1,,/minifigs/inset-71005-4,"£2.50, $3.99","New: Not known, Used: Not known",4.0,2,"Lisa Simpson, Cartoon, Female, Musical, Simpsons Family, Springfield Kids",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-5,Maggie Simpson,/sets/71005-5/Maggie-Simpson,Miscellaneous,Collectable Minifigures,The Simpsons,2014,4,1,,/minifigs/inset-71005-5,"£2.50, $3.99","New: Not known, Used: Not known",3.0,1review,"Maggie Simpson, Baby, Bear, Cartoon, Female, Simpsons Family",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-6,Grampa Simpson,/sets/71005-6/Grampa-Simpson,Miscellaneous,Collectable Minifigures,The Simpsons,2014,5,1,,/minifigs/inset-71005-6,"£2.50, $3.99","New: Not known, Used: Not known",3.0,1review,"Abraham ‘Grandpa’ Simpson, Cartoon, Simpsons Family",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-7,Ned Flanders,/sets/71005-7/Ned-Flanders,Miscellaneous,Collectable Minifigures,The Simpsons,2014,6,1,,/minifigs/inset-71005-7,"£2.50, $3.99","New: Not known, Used: Not known",3.0,1review,"Ned Flanders, Cartoon",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
